locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
19911	NP_208291.1	15646109	11	1572906	1572835	-	HP1500	HP1500	hypothetical protein (NCBI ptt file)								
19912	NP_208292.1	15646110	11	1574234	1573068	-	HP1501	omp32	outer membrane protein (omp32) (NCBI ptt file)								
19913	NP_208293.1	15646111	11	1574413	1574850	+	HP1502	HP1502	hypothetical protein (NCBI ptt file)	COG3399	S	Uncharacterized protein conserved in bacteria					
19914	NP_208294.1	15646112	11	1577213	1574847	-	HP1503	copA	cation-transporting ATPase, P-type (copA) (NCBI ptt file)	COG2217	P	Cation transport ATPase	TIGR01494 HAD ATPase, P-type, family IC,TIGR01525 heavy metal translocating P-type ATPase		GO:0030001,GO:0008152,GO:0016021,GO:0015662,GO:0005524,GO:0046872	3.6.3.4,3.6.3.-	Copper-exporting ATPase.,
19915	NP_208295.1	15646113	11	1577955	1577239	-	HP1504	HP1504	conserved hypothetical protein (NCBI ptt file)	COG4123	R	Predicted O-methyltransferase			GO:0032259,GO:0003676,GO:0008168	2.1.1.-	
19916	NP_208296.1	15646114	11	1578971	1577937	-	HP1505	ribG	riboflavin biosynthesis protein (ribG) (NCBI ptt file)	COG1985	H	Pyrimidine reductase, riboflavin biosynthesis			GO:0009231,GO:0004023,GO:0008835,GO:0008270,GO:0008703,GO:0004024,GO:0004025	1.1.1.1,1.1.1.193,3.5.4.26	Alcohol dehydrogenase.,5-amino-6-(5-phosphoribosylamino)uracil reductase.,Diaminohydroxyphosphoribosylaminopyrimidine deaminase.
19917	NP_208297.1	15646115	11	1580194	1578968	-	HP1506	gltS	glutamate permease (gltS) (NCBI ptt file)	COG786	E	Na+/glutamate symporter	TIGR00210 sodium/glutamate symporter [gltS]	Transport and binding proteins:Amino acids, peptides and amines	GO:0015813,GO:0016021,GO:0015501		
19918	NP_208298.1	15646116	11	1580322	1581479	+	HP1507	HP1507	conserved hypothetical ATP-binding protein (NCBI ptt file)	COG1748	E	Saccharopine dehydrogenase and related proteins			GO:0004754	1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming).
19919	NP_208299.1	15646117	11	1582865	1581489	-	HP1508	HP1508	ferrodoxin-like protein (NCBI ptt file)	COG348	C	Polyferredoxin	TIGR02745 cytochrome c oxidase accessory protein CcoG [ccoG]		GO:0006118,GO:0009055,GO:0051536,GO:0016491		
19920	NP_208300.1	15646118	11	1582845	1583633	+	HP1509	HP1509	conserved hypothetical integral membrane protein (NCBI ptt file)	COG344	S	Predicted membrane protein	TIGR00023 acyl-phosphate glycerol 3-phosphate acyltransferase [plsY]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0004366	2.3.1.15	Glycerol-3-phosphate O-acyltransferase.
19921	NP_208301.1	15646119	11	1583630	1583983	+	HP1510	HP1510	conserved hypothetical protein (NCBI ptt file)	COG1539	H	Dihydroneopterin aldolase	TIGR00526 FolB domain		GO:0006760,GO:0004150	4.1.2.25	Dihydroneopterin aldolase.
19922	NP_208302.1	15646120	11	1583967	1584293	+	HP1511	HP1511	hypothetical protein (NCBI ptt file)								
19923	NP_208303.1	15646121	11	1584447	1587080	+	HP1512	frpB	iron-regulated outer membrane protein (frpB) (NCBI ptt file)						GO:0006810,GO:0016020,GO:0004872,GO:0005215		
19924	NP_208304.1	15646122	11	1587307	1588467	+	HP1513	HP1513	selenocysteine synthase SelA, putative (NCBI ptt file)	COG1921	E	Selenocysteine synthase [seryl-tRNASer selenium transferase]			GO:0001514,GO:0005737,GO:0004125,GO:0030170	2.9.1.1	L-seryl-tRNA(Sec) selenium transferase.
19925	NP_208305.1	15646123	11	1588569	1589756	+	HP1514	nusA	transcription termination factor NusA (nusA) (NCBI ptt file)	COG195	K	Transcription elongation factor	TIGR01953 transcription termination factor NusA [nusA]	Transcription:Transcription factors	GO:0031554,GO:0003700,GO:0003723,GO:0005515		
19926	NP_208306.1	15646124	11	1589956	1590048	+	HP1515	HP1515	hypothetical protein (NCBI ptt file)								
19927	NP_208307.1	15646125	11	1590648	1590109	-	HP1516	HP1516	hypothetical protein (NCBI ptt file)								
19928	NP_208308.1	15646126	11	1594488	1590649	-	HP1517	HP1517	type IIS restriction enzyme R and M protein (ECO57IR) (NCBI ptt file)	COG1002	V	Type II restriction enzyme, methylase subunits			GO:0032259,GO:0006304,GO:0003677,GO:0009007	2.1.1.72	Site-specific DNA-methyltransferase (adenine-specific).
19929	NP_208309.1	15646127	11	1594777	1594490	-	HP1518	HP1518	hypothetical protein (NCBI ptt file)								
19930	NP_208310.1	15646128	11	1595660	1594908	-	HP1519	HP1519	hypothetical protein (NCBI ptt file)								
19931	NP_208311.1	15646129	11	1597062	1595770	-	HP1520	HP1520	hypothetical protein (NCBI ptt file)								
19932	NP_208312.1	15646130	11	1600099	1597196	-	HP1521	res	type III restriction enzyme R protein (res) (NCBI ptt file)	COG3587	V	Restriction endonuclease			GO:0003677,GO:0005524,GO:0008026,GO:0015668	3.1.21.5	Type III site-specific deoxyribonuclease.
10712226			11	1602038	1600102	-	HP1522	HP1522									
19933	NP_208313.1	15646131	11	1603959	1602088	-	HP1523	recG	DNA recombinase (recG) (NCBI ptt file)	COG1200	LK	RecG-like helicase			GO:0006281,GO:0006310,GO:0003676,GO:0005524,GO:0004003,GO:0003677,GO:0008026	3.6.1.-	
19934	NP_208314.1	15646132	11	1604041	1604388	+	HP1524	HP1524	hypothetical protein (NCBI ptt file)								
19935	NP_208315.1	15646133	11	1604392	1605027	+	HP1525	HP1525	hypothetical protein (NCBI ptt file)								
19936	NP_208316.1	15646134	11	1605776	1605024	-	HP1526	lexA	exodeoxyribonuclease (lexA) (NCBI ptt file)	COG708	L	Exonuclease III	TIGR00195 exodeoxyribonuclease III [xth],TIGR00633 exodeoxyribonuclease III (xth)	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0005622,GO:0003677,GO:0008853,GO:0004519	3.1.11.2	Exodeoxyribonuclease III.
1937529			11	1605878	1605950	+	HPt36	tRNA-Phe-1	tRNA-Phe (NCBI)								
19937	NP_208317.1	15646135	11	1607395	1605956	-	HP1527	HP1527	hypothetical protein (NCBI ptt file)								
19938	NP_208318.1	15646136	11	1607394	1607471	+	HP1528	HP1528	hypothetical protein (NCBI ptt file)								
19939	NP_208319.1	15646137	11	1608997	1607624	-	HP1529	dnaA	chromosomal replication initiator protein (dnaA) (NCBI ptt file)	COG593	L	ATPase involved in DNA replication initiation	TIGR00362 chromosomal replication initiator protein DnaA [dnaA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006270,GO:0006275,GO:0003688,GO:0017111,GO:0005524		
19940	NP_208320.1	15646138	11	1609150	1609692	+	HP1530	punB	purine nucleoside phosphorylase (punB) (NCBI ptt file)	COG775	F	Nucleoside phosphorylase			GO:0009116,GO:0003824		
19941	NP_208321.1	15646139	11	1609735	1609974	+	HP1531	HP1531	hypothetical protein (NCBI ptt file)								
19942	NP_208322.1	15646140	11	1609975	1611768	+	HP1532	glmS	glucosamine fructose-6-phosphate aminotransferase (isomerizing) (glmS) (NCBI ptt file)	COG449	M	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	TIGR01135 glutamine-fructose-6-phosphate transaminase (isomerizing) [glmS]	Central intermediary metabolism:Amino sugars	GO:0016051,GO:0005737,GO:0005529,GO:0004360	2.6.1.16	Glutamine--fructose-6-phosphate transaminase (isomerizing).
19943	NP_208323.1	15646141	11	1611722	1612417	+	HP1533	HP1533	conserved hypothetical protein (NCBI ptt file)	COG1351	F	Predicted alternative thymidylate synthase	TIGR02170 thymidylate synthase, flavin-dependent [thyX]	Purines, pyrimidines, nucleosides, and nucleotides:2'-Deoxyribonucleotide metabolism	GO:0006231,GO:0050660,GO:0050797	2.1.1.148	Thymidylate synthase (FAD).
19944	NP_208324.1	15646142	11	1614284	1613001	-	HP1534	tnpB	IS605 transposase (tnpB) (NCBI ptt file)	COG675	L	Transposase and inactivated derivatives	TIGR01766 transposase, IS605 OrfB family	Mobile and extrachromosomal element functions:Transposon functions			
19945	NP_208326.1	15646143	11	1614354	1614782	+	HP1535	tnpA	IS605 transposase (tnpA) (NCBI ptt file)	COG1943	L	Transposase and inactivated derivatives			GO:0006313,GO:0004803,GO:0003677		
19946	NP_208327.1	15646144	11	1614895	1614839	-	HP1536	HP1536	hypothetical protein (NCBI ptt file)								
19947	NP_208328.1	15646145	11	1615030	1615716	+	HP1537	HP1537	hypothetical protein (NCBI ptt file)								
19948	NP_208329.1	15646204	11	1616735	1615878	-	HP1538	fbcH	ubiquinol cytochrome c oxidoreductase, cytochrome c1 (NCBI ptt file)	COG2857	C	Cytochrome c1			GO:0006118,GO:0005746,GO:0005506,GO:0009055,GO:0020037,GO:0008121	1.10.2.2	Ubiquinol--cytochrome-c reductase.
19949	NP_208330.1	15646146	11	1617970	1616732	-	HP1539	fbcH	ubiquinol cytochrome c oxidoreductase, cytochrome b subunit (fbcH) (NCBI ptt file)	COG1290	C	Cytochrome b subunit of the bc complex			GO:0006118,GO:0016020,GO:0008121	1.10.2.2	Ubiquinol--cytochrome-c reductase.
19950	NP_208331.1	15646147	11	1618484	1617981	-	HP1540	fbcF	ubiquinol cytochrome c oxidoreductase, Rieske 2Fe-2S subunit (fbcF) (NCBI ptt file)	COG723	C	Rieske Fe-S protein			GO:0006118,GO:0016020,GO:0008121	1.10.2.2	Ubiquinol--cytochrome-c reductase.
19951	NP_208332.1	15646148	11	1621608	1618609	-	HP1541	trcF	transcription-repair coupling factor (trcF) (NCBI ptt file)	COG1197	LK	Transcription-repair coupling factor (superfamily II helicase)	TIGR00580 transcription-repair coupling factor [mfd]	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0006355,GO:0005524,GO:0003684,GO:0008026,GO:0003700	3.6.1.-	
19952	NP_208333.1	15646149	11	1622022	1621612	-	HP1542	HP1542	hypothetical protein (NCBI ptt file)	COG1664	M	Integral membrane protein CcmA involved in cell shape determination					
19953	NP_208334.1	15646150	11	1622879	1621941	-	HP1543	tagE	toxR-activated gene (tagE) (NCBI ptt file)	COG739	M	Membrane proteins related to metalloendopeptidases			GO:0006508,GO:0004222		
19954	NP_208335.1	15646151	11	1623814	1622888	-	HP1544	tagE	toxR-activated gene (tagE) (NCBI ptt file)						GO:0006508,GO:0004222		
19955	NP_208336.1	15646152	11	1624998	1623814	-	HP1545	folC	folylpolyglutamate synthase (folC) (NCBI ptt file)	COG285	H	Folylpolyglutamate synthase	TIGR01499 bifunctional protein FolC [folC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Folic acid	GO:0009396,GO:0004326,GO:0005524,GO:0008841	6.3.2.12,6.3.2.17	Dihydrofolate synthase.,Tetrahydrofolate synthase.
19956	NP_208337.1	15646153	11	1625500	1624988	-	HP1546	HP1546	hypothetical protein (NCBI ptt file)								
19957	NP_208338.1	15646154	11	1627917	1625497	-	HP1547	leuS	leucyl-tRNA synthetase (leuS) (NCBI ptt file)	COG495	J	Leucyl-tRNA synthetase	TIGR00396 leucine--tRNA ligase [leuS]	Protein synthesis:tRNA aminoacylation	GO:0006429,GO:0005737,GO:0005524,GO:0004823	6.1.1.4	Leucine--tRNA ligase.
19958	NP_208339.1	15646155	11	1628265	1627927	-	HP1548	HP1548	conserved hypothetical integral membrane protein (NCBI ptt file)								
19959	NP_208340.1	15646156	11	1629246	1628275	-	HP1549	secF	protein-export membrane protein (secF) (NCBI ptt file)	COG341	U	Preprotein translocase subunit SecF	TIGR00916 protein-export membrane protein, SecD/SecF family,TIGR00966 protein-export membrane protein SecF [secF]	Protein fate:Protein and peptide secretion and trafficking	GO:0006886,GO:0015628,GO:0015627,GO:0009276,GO:0015450		
19960	NP_208341.2	161353436	11	1630832	1629255	-	HP1550	secD	preprotein translocase subunit SecD (RefSeq)	COG342	U	Preprotein translocase subunit SecD	TIGR00916 protein-export membrane protein, SecD/SecF family,TIGR01129 protein-export membrane protein SecD [secD]	Protein fate:Protein and peptide secretion and trafficking	GO:0006886,GO:0015628,GO:0015627,GO:0009276,GO:0015450		
19961	NP_208342.1	15646158	11	1631212	1630829	-	HP1551	HP1551	conserved hypothetical secreted protein (NCBI ptt file)	COG1862	U	Preprotein translocase subunit YajC	TIGR00739 preprotein translocase, YajC subunit [yajC]	Protein fate:Protein and peptide secretion and trafficking			
19962	NP_208343.1	15646159	11	1632576	1631260	-	HP1552	nhaA	Na+/H+ antiporter (nhaA) (NCBI ptt file)	COG3004	P	Na+/H+ antiporter	TIGR00773 Na+/H+ antiporter NhaA [nhaA]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006814,GO:0006885,GO:0016021	3.4.-.-	
19963	NP_208344.1	15646160	11	1635437	1632600	-	HP1553	HP1553	helicase (NCBI ptt file)	COG1074	L	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)			GO:0006281,GO:0009338,GO:0005524,GO:0003677,GO:0004003,GO:0008854	3.1.11.5	Exodeoxyribonuclease V.
19964	NP_208345.1	15646161	11	1635686	1636480	+	HP1554	rps2	ribosomal protein S2 (rps2) (NCBI ptt file)	COG52	J	Ribosomal protein S2	TIGR01011 ribosomal protein S2 [rpsB]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
19965	NP_208346.1	15646162	11	1636480	1637547	+	HP1555	tsf	translation elongation factor EF-Ts (tsf) (NCBI ptt file)	COG264	J	Translation elongation factor Ts	TIGR00116 translation elongation factor Ts [tsf]	Protein synthesis:Translation factors	GO:0006414,GO:0005622,GO:0003746		
19966	NP_208347.1	15646163	11	1639843	1637996	-	HP1556	ftsI	cell division protein (ftsI) (NCBI ptt file)	COG768	M	Cell division protein FtsI/penicillin-binding protein 2			GO:0009273,GO:0008658,GO:0008955	2.4.1.129	Peptidoglycan glycosyltransferase.
19967	NP_208348.1	15646164	11	1640328	1639999	-	HP1557	fliE	flagellar basal-body protein (fliE) (NCBI ptt file)	COG1677	NU	Flagellar hook-basal body protein	TIGR00205 flagellar hook-basal body complex protein FliE [fliE]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009288,GO:0003774,GO:0005198		
19968	NP_208349.1	15646165	11	1640941	1640456	-	HP1558	flgC	flagellar basal-body rod protein (flgC) (proximal rod protein) (NCBI ptt file)	COG1558	N	Flagellar basal body rod protein	TIGR01395 flagellar basal-body rod protein FlgC [flgC]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009288,GO:0005198,GO:0003774		
19969	NP_208350.1	15646166	11	1641376	1640954	-	HP1559	flgB	flagellar basal-body rod protein (flgB) (proximal rod protein) (NCBI ptt file)	COG1815	N	Flagellar basal body protein	TIGR01396 flagellar basal-body rod protein FlgB [flgB]	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0009288,GO:0005198,GO:0003774		
19970	NP_208351.1	15646167	11	1641584	1642750	+	HP1560	ftsW	cell division protein (ftsW) (NCBI ptt file)	COG772	D	Bacterial cell division membrane protein			GO:0007049,GO:0016021		
19971	NP_208352.1	15646168	11	1643781	1642774	-	HP1561	ceuE	iron(III) ABC transporter, periplasmic iron-binding protein (ceuE) (NCBI ptt file)	COG614	P	ABC-type Fe3+-hydroxamate transport system, periplasmic component			GO:0006827,GO:0005381		
19972	NP_208353.1	15646169	11	1644983	1643982	-	HP1562	ceuE	iron(III) ABC transporter, periplasmic iron-binding protein (ceuE) (NCBI ptt file)	COG614	P	ABC-type Fe3+-hydroxamate transport system, periplasmic component			GO:0006827,GO:0005381		
19973	NP_208354.1	15646170	11	1645224	1645820	+	HP1563	tsaA	alkyl hydroperoxide reductase (tsaA) (NCBI ptt file)	COG450	O	Peroxiredoxin			GO:0051920	1.11.1.15	Peroxiredoxin.
19974	NP_208355.1	15646171	11	1645960	1646775	+	HP1564	HP1564	outer membrane protein (NCBI ptt file)	COG1464	P	ABC-type metal ion transport system, periplasmic component/surface antigen					
19975	NP_208356.1	15646172	11	1649034	1647268	-	HP1565	pbp2	penicillin-binding protein 2 (pbp2) (NCBI ptt file)	COG768	M	Cell division protein FtsI/penicillin-binding protein 2	TIGR03423 penicillin-binding protein 2 [mrdA]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009273,GO:0008955,GO:0008658	2.4.1.129	Peptidoglycan glycosyltransferase.
19976	NP_208357.1	15646173	11	1649458	1649015	-	HP1566	HP1566	hypothetical protein (NCBI ptt file)								
19977	NP_208358.1	15646174	11	1650097	1649471	-	HP1567	HP1567	conserved hypothetical GTP-binding protein (NCBI ptt file)	COG218	R	Predicted GTPase	TIGR03598 ribosome biogenesis GTP-binding protein YsxC [ysxC]	Protein synthesis:Other	GO:0005622,GO:0005525		
19978	NP_208359.1	15646175	11	1650645	1650094	-	HP1568	HP1568	hypothetical protein (NCBI ptt file)	COG1934	S	Uncharacterized protein conserved in bacteria	TIGR03002 lipopolysaccharide transport periplasmic protein LptA [lptA]	Transport and binding proteins:Other			
19979	NP_208360.1	15646176	11	1651238	1650645	-	HP1569	HP1569	hypothetical protein (NCBI ptt file)								
19980	NP_208361.1	15646177	11	1651707	1651213	-	HP1570	HP1570	conserved hypothetical protein (NCBI ptt file)	COG1778	R	Low specificity phosphatase (HAD superfamily)	TIGR01662 HAD hydrolase, family IIIA,TIGR01670 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0009103,GO:0000287,GO:0019143	3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase.
19981	NP_208362.1	15646178	11	1652651	1651704	-	HP1571	rlpA	rare lipoprotein A (rlpA) (NCBI ptt file)	COG797	M	Lipoproteins	TIGR00413 rare lipoprotein A [rlpA]	Cell envelope:Other			
19982	NP_208363.1	15646179	11	1653769	1652651	-	HP1572	HP1572	regulatory protein DniR (NCBI ptt file)						GO:0016998	3.2.1.-	
19983	NP_208364.1	15646180	11	1654621	1653857	-	HP1573	HP1573	conserved hypothetical protein (NCBI ptt file)	COG84	L	Mg-dependent DNase	TIGR00010 hydrolase, TatD family	Unknown function:Enzymes of unknown specificity		3.1.21.-	
19984	NP_208365.1	15646181	11	1654696	1655316	+	HP1574	ribC	riboflavin synthase alpha subunit (ribC) (NCBI ptt file)	COG307	H	Riboflavin synthase alpha chain	TIGR00187 riboflavin synthase, alpha subunit [ribE]	Biosynthesis of cofactors, prosthetic groups, and carriers:Riboflavin, FMN, and FAD	GO:0009349,GO:0004746	2.5.1.9	Riboflavin synthase.
19985	NP_208366.1	15646182	11	1655317	1655589	+	HP1575	HP1575	ABC transporter, putative (NCBI ptt file)	COG2257	S	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB	TIGR00789 FlhB domain protein	Unknown function:General	GO:0009306,GO:0016020		
19986	NP_208367.1	15646183	11	1655611	1656594	+	HP1576	abc	ABC transporter, ATP-binding protein (abc) (NCBI ptt file)	COG1135	P	ABC-type metal ion transport system, ATPase component			GO:0015833,GO:0015598,GO:0015601,GO:0015597,GO:0015600,GO:0005524,GO:0015599	3.6.3.21	Polar-amino-acid-transporting ATPase.
19987	NP_208368.1	15646184	11	1656596	1657243	+	HP1577	yaeE	ABC transporter, permease protein (yaeE) (NCBI ptt file)	COG2011	P	ABC-type metal ion transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
19988	NP_208369.1	15646185	11	1658393	1657275	-	HP1578	HP1578	LPS biosynthesis protein (NCBI ptt file)	COG1442	M	Lipopolysaccharide biosynthesis proteins, LPS:glycosyltransferases			GO:0016051,GO:0016758		
19989	NP_208370.1	15646186	11	1658870	1658442	-	HP1579	HP1579	hypothetical protein (NCBI ptt file)								
19990	NP_208371.1	15646187	11	1659542	1658880	-	HP1580	HP1580	hypothetical protein (NCBI ptt file)	COG671	I	Membrane-associated phospholipid phosphatase			GO:0016020,GO:0016787		
19991	NP_208372.1	15646188	11	1660483	1659473	-	HP1581	llm	methicillin resistance protein (llm) (NCBI ptt file)	COG472	M	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase			GO:0016021,GO:0008963	2.7.8.-	
19992	NP_208373.1	15646189	11	1660610	1661398	+	HP1582	pdxJ	pyridoxal phosphate biosynthetic protein J (pdxJ) (NCBI ptt file)	COG854	H	Pyridoxal phosphate biosynthesis protein	TIGR00559 pyridoxine 5'-phosphate synthase [pdxJ]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pyridoxine	GO:0008615,GO:0005737,GO:0003824	2.6.99.2	Pyridoxine 5'-phosphate synthase.
